StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,language,approve,dem_gender,dem_age,location,dem_education,dem_education_6_TEXT,dem_religion,dem_religion_4_TEXT,dem_religiosity_leve,dem_religiosity_leve_6_TEXT,dem_origin,dem_origin_2_TEXT,pol_ideology,pol_camp,perc_in_v_1,perc_in_v_2,perc_in_v_3,perc_in_v_4,perc_in_v_5,perc_in_v_6,perc_in_v_7,perc_out_v_1,perc_out_v_2,perc_out_v_3,perc_out_v_4,perc_out_v_5,perc_out_v_6,perc_out_v_7,aggress_1,aggress_2,aggress_3,sdo_1,sdo_2,sdo_3,sup_in_v_1,sup_in_v_2,sup_in_v_3,sup_in_v_4,sup_in_v_5,sup_in_v_6,sup_in_v_7,attention_1_1,attention_1_2,attention_1_3,attention_1_4,attention_1_5,attention_1_6,out_sup_v_1,out_sup_v_2,out_sup_v_3,out_sup_v_4,out_sup_v_5,out_sup_v_6,out_sup_v_7,vsa_1,vsa_2,vsa_3,vsa_4,dmc_values_1,dmc_values_2,dmc_values_3,mp_in_v_1,mp_in_v_2,mp_in_v_3,mp_in_v_4,mp_in_v_5,mp_in_v_6,mp_in_v_7,mp_out_v_1,mp_out_v_2,mp_out_v_3,mp_out_v_4,mp_out_v_5,mp_out_v_6,mp_out_v_7,effic_1,effic_2,effic_3,grd_1,grd_2,trust_1,trust_2,trust_3,trust_4,thermo_out_1,thremo_in_1,emo_emp,emo_ang,emo_hate,emo_cont,emo_fear,emo_disrespect,emo_despair,attention_2_1,attention_2_2,attention_2_3,attention_2_4,attention_2_5,attention_2_6,threat_1,threat_2,threat_3,intol_1,intol_2,intol_3,intol_4,intol_5,col_idnt_1,col_idnt_2,sim_1,cor_dmg_1,cor_dmg_2,cor_dmg_3,cor_blame,pol_idnt_1,pol_idnt_2,pol_idnt_3,pol_attit_1,pol_attit_2,participation_1,participation_2,participation_3,participation_4,feedback,i.user1,i.user9,i.user3,ingroup,t_ingroup,outgroup,t_outgroup,ingroupers,outgroupers,pol_slf,pol_slf_fe,SIDE,order,aggress_avg,sdo_1_r,sdo_avg,vsa_1_r,vsa_avg,dmc_values_avg,effic_avg,grd_avg,affectve_polar,threat_avg,intol_avg,col_idnt_1_r,pol_idntl_avg,pol_attit_avg,participation_avg,order_num,sup_in_v_order,sup_in_v_verbal,sup_in_v_physicall,out_sup_v_order,out_sup_v_verbal,out_sup_v_physicall,viol_legit_binar,Zdem_age,Zdem_education,Zdem_religiosity_leve,Zaggress_avg,Zsdo_avg,Zvsa_avg,Zpol_idntl_avg,Zthermo_out_1,Zeffic_avg,sex,pol_camp_mc
10/25/2020 12:46:41,10/25/2020 13:00:40,0,46.19.85.63,100,838,1,10/25/2020 13:00:40,R_1IhIPJ58TjeyWGs, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,35,2,1, ,1, ,1, ,1, ,2,1,70,51,60,64,66,48,48,84,93,90,89,94,19,15,2,2,2,6,4,2,4,5,5,5,2,2,2, , , , ,1,1,6,6,6,6,5,3,2,2,6,4,6,6,6,6,5,4,5,3,2,2,1,1,1,1,1,1,1,1,6,6,6,4,4,2,1,2,1,29,97,1,4,2,3,3,1,3, , , , ,1,1,5,5,6,3,2,4,1,6,1,6,2,1,3,1,3,6,6,1,3,4,1,3,1,3, ,AD75391144FD4E81B568BAAE6DEEDF99,S416963,541970,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,2,1,3,5,5.25,6,6,4,68,5.333333333,3.2,6,4.333333333,3.5,2,1,4.5,5,2,6,6,3.333333333,1,-0.4302622,-1.259074266,-0.594950259,0.953274371,0.938315298,1.434584732,0.253116609,-0.629480935,1.081408506,1,-0.494
10/25/2020 12:48:04,10/25/2020 12:58:36,0,87.70.104.99,100,631,1,10/25/2020 12:58:36,R_3hEDOnHmEq9m1aD, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,35,2,3, ,1, ,1, ,1, ,2,1,24,23,76,60,68,77,38,66,71,75,77,68,75,72,1,1,1,2,4,2,2,2,2,2,2,2,2, , , , ,1,1,4,4,4,4,4,4,4,1,2,5,5,5,5,4,3,3,5,4,2,2,2,4,4,4,4,4,4,4,4,4,3,3,2,3,3,4,3,60,70,2,5,1,4,2,2,6, , , , ,1,1,1,1,1,1,1,1,1,1,2,6,4,1,1,4,1,3,3,1,1,1,1,3,2,3, ,EED8BCA4640342CFAAAFD22DFF554DAE,S416963,356142,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1,5,3,6,4.5,5,3.666666667,2.5,10,1,1,5,2.333333333,1,2.25,0,2,2,2,4,4,4,1,-0.4302622,0.334690628,-0.594950259,-0.501366073,0.938315298,0.862429162,-1.401240313,0.80054159,-1.205558123,0,-0.494
10/25/2020 12:49:02,10/25/2020 13:02:46,0,165.225.200.118,100,824,1,10/25/2020 13:02:47,R_b717vVKlLuXIKZz, , , , ,47,8,anonymous,HE,1,1,1,34,2,3, ,1, ,4, ,1, ,2,1,70,25,100,40,20,60,25,100,100,100,100,100,100,100,1,1,1,3,5,2,2,1,2,1,1,1,1, , , , ,1,1,5,5,5,4,3,4,2,1,5,4,6,6,5,6,4,4,6,6,5,4,2,5,3,3,6,6,6,6,6,5,2,1,1,3,1,2,2,25,90,2,5,4,4,3,4,4, , , , ,1,1,4,5,4,2,1,2,1,4,3,4,2,2,2,3,3,5,5,3,5,5,2,4,4,4, ,100FCA0BB94841B78D1520F98B524F79,S416963,532296,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,1,4,3.5,6,5.25,5.5,4.333333333,1,65,4.333333333,2,4,4.333333333,5,3.5,1,1.5,1.5,1,5,4.5,3,0,-0.497616959,0.334690628,1.705115174,-0.501366073,1.368340641,1.434584732,0.253116609,-0.81399997,-0.552139086,1,-0.494
10/25/2020 12:49:28,10/25/2020 12:59:25,0,2.53.34.29,100,597,1,10/25/2020 12:59:26,R_2dEhihHtFpt2SyC, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,23,2,3, ,1, ,4, ,1, ,3,1,36,63,77,80,76,29,30,88,84,100,95,93,65,45,1,1,1,4,1,2,5,5,5,4,4,4,3, , , , ,1,1,5,5,5,5,5,4,3,3,5,4,6,6,6,4,6,6,6,5,6,6,6,3,2,5,5,5,5,6,3,3,1,1,1,4,1,3,1,24,77,2,6,6,5,6,6,5, , , , ,1,1,4,4,4,4,4,4,4,4,4,6,3,5,5,3,3,5,5,2,3,4,3,6,3,6, ,B8877AB64B9848DE819B488453140B8E,S416963,560706,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,1,3,1.5,4,4.75,6,2.333333333,1,53,4,4,3,4,3.5,4.5,1,5,4.5,3.666666667,5,5,4,1,-1.238519307,0.334690628,1.705115174,-0.501366073,-0.35176073,1.053147685,-0.022609545,-0.860129729,-2.512396198,1,-0.494
10/25/2020 12:50:59,10/25/2020 13:01:46,0,89.139.214.102,100,647,1,10/25/2020 13:01:48,R_1dtArtmxMZ6gtwX, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,49,3,2, ,1, ,5, ,1, ,2,1,76,65,65,65,10,10,10,84,79,84,80,10,12,10,1,1,1,6,1,1,3,1,1,1,1,1,1, , , , ,1,1,6,3,2,2,1,1,1,3,1,1,1,6,6,6,3,3,2,2,2,2,2,3,6,3,4,4,5,5,6,6,6,3,1,1,2,1,4,22,74,4,3,1,1,1,1,6, , , , ,1,1,1,1,1,3,1,1,1,1,6,6,1,3,6,6,2,4,5,6,4,3,1,6,1,5, ,B5E45447027C4862B46018013BAD5FFA,S416963,274362,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1,1,1,4,1.75,6,6,2,52,1,1.4,1,5,3.5,3.25,0,2,1,1,4.5,2,1,0,0.512704425,-0.462191819,2.471803652,-0.501366073,-0.781786073,-1.235474593,0.804568916,-0.952389246,1.081408506,0,-0.494
10/25/2020 12:51:39,10/25/2020 13:03:33,0,80.246.141.104,100,713,1,10/25/2020 13:03:34,R_1K8OAVZKK9eeL9y, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,45,2,3, ,1, ,4, ,1, ,2,1,47,15,83,81,35,33,7,97,90,85,87,73,90,25,1,1,1,1,3,1,2,3,5,4,2,2,2, , , , ,1,1,3,3,5,5,3,3,2,2,1,4,5,5,5,4,4,4,5,4,4,3,3,5,5,5,5,4,3,4,6,5,4,1,2,4,2,5,2,72,96,2,5,3,5,3,5,4, , , , ,1,1,4,4,5,3,3,3,1,2,2,6,3,3,2,5,2,5,5,3,3,3,1,5,2,2, ,7EED0F76F002428EA45B3F238FC34E2A,S416963,495390,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,1,6,2,5,3.75,5,5,1.5,24,4.333333333,2.4,5,4.333333333,3,2.5,1,2.5,4.5,2,3,5,2.666666667,1,0.243285389,0.334690628,1.705115174,-0.501366073,0.078264612,0.290273592,0.253116609,1.354098696,0.101279951,1,-0.494
10/25/2020 12:56:27,10/25/2020 13:03:46,0,79.176.73.174,100,439,1,10/25/2020 13:03:47,R_SNs4hmdVIO1hNol, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,24,2,1, ,1, ,2, ,1, ,2,1,77,78,78,39,36,26,30,31,29,37,33,31,28,32,2,2,3,5,5,3,5,5,5,5,2,2,2, , , , ,1,1,6,5,4,4,5,4,4,3,3,1,3,5,5,4,6,6,6,5,3,4,4,5,6,6,6,6,6,6,6,6,6,4,3,2,4,3,4,26,97,2,4,4,4,4,4,4, , , , ,1,1,4,4,5,3,4,3,3,4,6,3,1,3,4,3,3,6,6,6,6,6,3,3,2,3, ,2CCF125C00004CF1960DA33FFFA91339,S416963,539746,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,2.333333333,2,4,4,2.75,5,6,3.5,71,4.333333333,3.4,1,6,6,2.75,0,5,5,2,5.5,4,4.333333333,1,-1.171164548,-1.259074266,0.171738219,1.438154519,1.798365984,-0.472600501,1.631747377,-0.767870211,1.081408506,1,-0.494
10/25/2020 12:57:05,10/25/2020 13:19:35,0,199.203.201.165,100,1349,1,10/25/2020 13:19:36,R_0CG36owIyqVBVRf, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,36,3,1, ,1, ,2, ,1, ,2,1,24,74,71,26,19,0,0,76,51,75,73,16,0,0,1,1,1,6,5,1,1,1,1,2,1,1,1, , , , ,1,1,1,1,1,1,1,1,1,1,5,4,5,6,6,6,5,5,6,3,2,3,1,1,1,1,1,1,1,1,6,6,6,3,3,4,3,3,1,75,78,3,5,3,5,2,1,3, , , , ,1,1,2,5,2,3,3,2,1,4,5,6,4,2,3,4,2,6,5,3,4,4,1,4,1,4, ,8EF530803C3E4B0294831AD569E2F802,S416963,286142,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1,1,3,6,5,6,6,3,3,3,2.6,2,4.666666667,4,2.5,0,1,1.5,1,1,1,1,0,-0.362907441,-1.259074266,0.171738219,-0.501366073,0.938315298,1.243866208,0.528842763,1.492487972,1.081408506,0,-0.494
10/25/2020 12:59:16,10/25/2020 13:13:16,0,37.142.173.150,100,839,1,10/25/2020 13:13:16,R_1jfDgCmfg22hukM, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,38,2,2, ,1, ,3, ,1, ,2,1,55,44,70,52,38,51,34,90,90,90,90,48,45,38,1,1,1,5,1,1,1,1,1,1,1,1,1, , , , ,1,1,5,5,5,5,2,3,1,1,6,4,5,6,6,4,6,4,6,4,3,4,2,3,3,3,3,5,4,5,6,6,6,3,3,4,3,4,2,24,75,1,5,4,3,4,5,5, , , , ,1,1,4,4,5,5,2,1,1,1,4,6,4,3,6,5,3,5,4,4,4,4,1,4,1,5, ,D834A76098C84C44AE1ADDB161F05691,S416963,528500,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,1,2,1,6,5.25,6,6,3,51,4.333333333,2,3,4.333333333,4,2.75,1,1,1,1,5,5,2,0,-0.228197923,-0.462191819,0.938426697,-0.501366073,-0.781786073,1.434584732,0.253116609,-0.860129729,1.081408506,0,-0.494
10/25/2020 13:00:29,10/25/2020 13:05:33,0,109.253.173.199,100,303,1,10/25/2020 13:05:33,R_2fwybovmkYO8uqY, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,39,3,4, ,1, ,2, ,1, ,2,1,22,38,34,31,35,37,33,62,42,42,60,58,37,64,2,2,2,1,2,3,3,3,2,3,2,3,2, , , , ,1,1,2,3,3,3,3,3,4,3,3,2,4,3,4,3,2,2,3,3,2,2,3,4,3,4,4,3,3,2,3,3,3,3,3,2,3,3,2,40,40,2,3,2,3,3,2,3, , , , ,1,1,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,2,3,2,3, ,B1E415D1BCA94F4C9EA5AC1A6A095DB3,S416963,563008,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,outgroupfirst,2,6,2.5,4,3.25,3.5,3,3,0,3.333333333,3.2,3,3.333333333,3,2.5,1,3,2.5,2.333333333,2.5,3,3.333333333,1,-0.160843164,1.131573074,0.171738219,0.953274371,0.508289955,-0.091163454,-0.574061852,-0.122053587,-1.858977161,1,-0.494
10/25/2020 13:04:25,10/25/2020 13:17:01,0,141.226.62.76,100,756,1,10/25/2020 13:17:02,R_80Qocn1bx1rfREl, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,46,3,2, ,1, ,1, ,1, ,2,1,0,0,0,0,0,0,0,100,100,100,100,100,100,100,1,1,1,4,4,3,6,1,1,1,1,1,1, , , , ,1,1,6,6,6,6,6,6,6,3,3,5,6,6,6,4,6,6,6,6,6,6,6,5,5,5,5,5,5,5,6,5,6,1,1,5,6,4,1,0,100,1,6,3,6,6,6,6, , , , ,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,6,6,6,6,6,6,1,1,1,3,"בריאות לכולם אמן, בעיקר נפשית",022CB35E2CD147A280FFEDDB6A2C2043,S416963,488224,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1,3,3.5,4,4.5,6,5.666666667,1,100,6,6,1,6,6,1.5,0,3.5,1,1,6,6,6,0,0.310640148,-0.462191819,-0.594950259,-0.501366073,1.368340641,0.862429162,1.631747377,-1.967243941,0.754698988,0,-0.494
10/25/2020 13:07:01,10/25/2020 13:21:46,0,37.142.224.124,100,885,1,10/25/2020 13:21:47,R_2Bm7jRO0nk5VbrZ, , , , ,31.9631958,34.80400085,anonymous,HE-FE,2,1,2,36,2,3, ,1, ,1, ,1, ,2,1,49,23,41,40,18,17,16,84,80,75,56,39,24,17,1,1,1,6,2,1,1,1,1,1,1,1,1, , , , ,1,1,4,4,4,4,2,2,1,2,2,3,4,6,6,4,4,4,3,3,3,1,1,6,6,6,6,6,6,6,5,4,3,2,2,3,5,5,2,41,59,4,5,3,4,3,3,3, , , , ,1,1,4,4,3,3,1,1,1,2,3,6,3,1,1,6,4,4,5,2,2,3,1,3,1,2, ,2388EA79149A469A9B88B87CD1078BA3,S416963,425296,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1,1,1.5,5,3.5,6,4,2,18,3.666666667,1.6,4,3.666666667,2.5,1.75,0,1,1,1,4,4,1.666666667,0,-0.362907441,0.334690628,-0.594950259,-0.501366073,-0.35176073,0.099555069,-0.298335698,-0.075923828,-0.878848605,0,-0.494
10/25/2020 13:14:32,10/25/2020 13:26:21,0,109.67.81.148,100,709,1,10/25/2020 13:26:22,R_3rP66mlzkTsRuRg, , , , ,32.16789246,34.83399963,anonymous,HE-FE,2,1,2,46,2,3, ,1, ,2, ,1, ,3,1,14,15,49,1,1,2,1,57,58,76,22,10,10,4,2,2,1,6,3,3,2,2,2,2,1,1,1, , , , ,1,1,4,5,5,3,2,2,2,4,3,4,4,5,6,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,5,5,6,1,1,4,1,2,1,90,98,5,4,2,3,4,6,5, , , , ,1,1,4,4,4,3,5,4,3,3,1,6,6,6,2,6,5,6,5,4,3,3,1,1,6,2, ,7C6997FF6A4B4D3C96F825FF06A29EB3,S416963,487508,ימין,הימין,שמאל,השמאל,ימנים,שמאלנים,ימני,ימנית,R,ingroupfirst,1.666666667,1,3,3,3.5,5.5,5.333333333,1,8,4,3.6,6,5,3,2.5,0,2,2,1,4.5,4,2,0,0.310640148,0.334690628,0.171738219,0.468394223,0.938315298,0.099555069,0.804568916,2.184434355,0.427989469,0,-0.494
10/21/2020 18:19:52,10/21/2020 18:31:13,0,2.53.151.153,100,681,1,10/21/2020 18:31:14,R_3JrRZKtRmP9pqpv, , , , ,32.06669617,34.76669312,anonymous,HE-FE,2,1,2,36,2,3, ,1, ,1, ,1, ,6,2,55,48,25,48,23,20,20,100,100,100,100,71,100,100,1,1,1,6,1,1,5,3,1,1,1,1,1, , , , ,1,1,4,4,5,5,5,5,5,4,4,4,6,6,6,6,4,4,4,6,4,1,1,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,4, ,48,6,4,3,5,6,6,6, , , , ,1,1,4,4,6,1,1,1,1,1,1,6,4,4,3,4,1,6,6,3,4,4,1,6,6,5, ,9567C9057E0A45F6ACF83B580ED9EB80,S416963,53533,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,1,3,4.25,6,6,1, ,4.666666667,1,6,5,4,4.5,0,4,1,1,4,5,5,0,-0.362907441,0.334690628,-0.594950259,-0.501366073,-0.781786073,0.671710639,0.804568916, ,1.081408506,0,0.506
10/21/2020 18:20:13,10/21/2020 18:29:54,0,87.68.160.248,100,581,1,10/21/2020 18:29:55,R_1DtAE7mcpPZNat2, , , , ,32.00160217,34.8348999,anonymous,HE-FE,2,1,2,55,4,4, ,1, ,6,אתאיסטית,1, ,6,2,22,21,21,19,4,0,0,77,78,88,90,93,74,94,4,2,1,5,1,1,4,4,1,1,1,1,1, , , , ,1,1,5,5,5,5,5,5,5,6,1,1,1,6,6,6,5,5,4,5,3,2,2,5,5,3,3,4,4,4,5,5,6,1,1,1,5,2,2, ,61,4,5,3,6,6,5,5, , , , ,1,1,5,5,5,1,2,2,1,2,2,3,5,1,4,4,6,5,5,2,6,6,6,6,2,5, ,48C9B6E4C43442B48989CD2A235C20A6,S416963,520524,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,2.333333333,2,1,1,1,6,5.333333333,1, ,5,1.6,5,4,6,4.75,0,4,1,1,5,5,5,0,0.916832979,1.131573074,3.23849213,1.438154519,-0.781786073,-1.807630163,-0.022609545, ,0.427989469,0,0.506
10/21/2020 21:04:35,10/21/2020 21:32:44,0,213.137.64.82,100,1688,1,10/21/2020 21:32:45,R_3CBjTYTSomA3iga, , , , ,31.7808075,35.22869873,anonymous,HE-FE,2,1,2,51,2,2, ,1, ,4, ,1, ,5,2,49,49,71,64,10,25,6,49,49,50,49,15,15,13,1,1,1,4,4,1,1,1,1,1,1,1,1, , , , ,1,1,1,1,3,4,1,1,1,1,5,2,3,6,6,3,5,5,6,6,1,1,1,6,6,6,6,6,6,6,2,3,2,5,5,4,1,2,1,50,31,3,3,3,2,1,3,4, , , , ,1,1,2,1,2,1,1,1,1,1,4,2,4,4,4,5,1,4,3,2,4,4,1,5,1,4, ,4473C1A2AF89404F8346A1440C71C16A,S416963,347405,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,3,2.5,6,4,6,2.333333333,5,-19,1.666666667,1,3,3,4,2.75,1,1,1,1,1,3.5,1,0,0.647413943,-0.462191819,1.705115174,-0.501366073,0.508289955,0.480992116,-0.849788005,0.339244001,-2.512396198,0,0.506
10/21/2020 21:49:14,10/21/2020 21:56:43,0,195.60.233.126,100,449,1,10/21/2020 21:56:44,R_1Fu0LOs9j2u7DuH, , , , ,31.7808075,35.22869873,anonymous,HE,1,1,1,20,1,6,כלום,1, ,5, ,1, ,7,2,0,0,0,0,0,0,0,60,59,60,59,58,65,63,1,1,1,6,6,6,1,1,1,1,1,1,1, , , , ,1,1,6,6,6,6,6,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,3,3,1,3,1,1,100,50,4,4,4,4,4,4,4, , , , ,1,1,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,6,2,6,6,1,1,1,6,תודה רבה,7B11313C92FA4ED5A1E002C52A0222CC,S416963,591496,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,6,6,3.5,6,4.666666667,3,-50,6,6,1,4.666666667,6,2.25,0,1,1,1,6,6,6,0,-1.440583584,2.725337968,2.471803652,-0.501366073,3.518467355,0.099555069,0.528842763,2.645731943,-0.225429568,1,0.506
10/21/2020 16:09:19,10/21/2020 16:25:30,0,147.161.14.185,100,971,1,10/21/2020 16:25:31,R_sF5eMHpvbIwPfFv, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,60,4,3, ,1, ,1, ,1, ,5,2,75,23,77,12,0,0,0,0,4,97,100,99,100,84,1,1,1,6,1,1,1,1,1,1,1,1,1, , , , ,1,1,5,6,6,6,6,5,4,1,2,2,4,6,6,6,1,4,5,6,1,1,1,4,4,4,6,6,6,6,2,4,4,3,3,5,1,6,4,48,47,4,4,1,5,4,5,4, , , , ,1,1,1,1,5,1,1,1,1,1,1,6,6,1,4,1,1,4,4,4,5,4,1,1,1,1, ,09B889BA92C044BA98AF91DDCAB6EDE9,S416963,64583,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,1,1,6,3.5,6,3.333333333,3,-1,2.333333333,1,6,4,4.5,1,1,1,1,1,5.5,6,5,0,1.253606773,0.334690628,-0.594950259,-0.501366073,-0.781786073,0.099555069,-0.022609545,0.246984483,-1.532267642,1,0.506
10/21/2020 17:39:02,10/21/2020 17:46:39,0,79.180.6.64,100,456,1,10/21/2020 17:46:39,R_2zA8OqoagpDFW5O, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,49,3,5, ,1, ,1, ,1, ,6,2,60,70,76,11,0,0,0,83,90,100,100,86,100,71,4,4,4,3,1,1,5,5,4,1,1,1,1, , , , ,1,1,6,6,6,6,6,6,6,5,1,1,1,6,6,6,6,6,6,6,5,3,3,6,6,4,3,3,3,3,6,5,5,2,1,1,5,1,5,0,91,1,6,5,6,5,3,6, , , , ,1,1,6,6,6,1,1,1,1,2,6,2,1,2,6,6,6,4,4,3,4,5,3,5,4,4, ,FFD0272D4D50455EA9616E3173674028,S416963,5420,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,4,4,1,2,1.25,6,5.333333333,1.5,91,6,1.2,1,3.666666667,4.5,4,1,5,2.5,1,6,6,6,0,0.512704425,1.928455521,-0.594950259,3.862555258,-0.781786073,-1.61691164,-0.298335698,-1.967243941,0.427989469,1,0.506
10/21/2020 17:39:21,10/21/2020 17:49:39,0,93.173.27.83,100,618,1,10/21/2020 17:49:40,R_1LnkgnHNP8zXI14, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,39,4,3, ,1, ,1, ,1, ,5,2,75,60,26,24,20,20,22,18,22,81,80,58,85,57,1,1,1,4,1,1,5,4,2,2,2,1,1, , , , ,1,1,5,4,6,5,5,5,4,4,3,2,2,6,6,5,5,5,3,5,4,3,3,5,5,3,4,5,5,5,5,5,5,3,4,1,5,4,3,32,66,5,5,4,5,5,5,5, , , , ,1,1,5,4,5,1,1,1,1,1,3,6,5,1,1,1,2,2,2,2,2,2,1,4,5,5, ,1933A7CEC9754CD89AD0A3BF0D47B1A9,S416963,84718,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,outgroupfirst,1,3,1,3,2.5,6,5,3.5,34,4.666666667,1,4,2,2,3.75,1,4.5,2,1.333333333,4.5,5.5,4.666666667,1,-0.160843164,0.334690628,-0.594950259,-0.501366073,-0.781786073,-0.663319024,-1.676966466,-0.491091658,0.101279951,1,0.506
10/21/2020 17:39:48,10/21/2020 17:50:22,0,84.228.92.98,100,633,1,10/21/2020 17:50:23,R_32PGkWa9ciTZ2Cy, , , , ,31.7808075,35.22869873,anonymous,HE,1,1,1,70,2,3, ,1, ,1, ,1, ,6,2,8,0,0,6,0,0,0,91,34,93,100,76,89,91,1,1,1,6,1,1,3,2,1,1,1,1,1, , , , ,1,1,4,4,6,6,5,4,5,2,1,1,2,6,6,6,5,5,5,5,5,5,6,5,6,6,5,5,5,5,5,5,6,2,3,3,5,2,5,19,85,4,6,2,6,6,5,4, , , , ,1,1,3,3,2,1,1,1,1,1,3,4,3,2,2,4,2,5,4,3,4,3,1,6,1,5, ,B56183CC498143D7AE45CB9A739D9E83,S416963,147179,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,1,1,1,5,2.25,6,5.333333333,2.5,66,2.666666667,1,4,4,3.5,3.25,0,2.5,1,1,4,6,4.666666667,0,1.927154363,0.334690628,-0.594950259,-0.501366073,-0.781786073,-0.854037547,-0.022609545,-1.090778523,0.427989469,1,0.506
10/21/2020 17:39:51,10/21/2020 17:46:12,0,2.53.20.109,100,380,1,10/21/2020 17:46:13,R_1KpSMbjaDaMw4Un, , , , ,32.06669617,34.76669312,anonymous,HE,1,1,1,36,2,3, ,1, ,1, ,1, ,6,2,17,12,14,7,0,0,0,78,89,95,99,100,100,100,2,3,2,4,3,2,5,3,4,4,1,1,1, , , , ,1,1,6,6,6,6,6,4,4,6,1,1,1,6,6,6,4,4,2,2,2,2,2,3,3,2,2,2,2,2,6,6,4,1,1,1,5,1,3,19,87,1,6,6,6,6,6,6, , , , ,1,1,6,6,6,1,1,1,1,1,6,1,1,1,1,4,6,5,5,4,5,4,4,3,4,3, ,265E717F67E3431FA5EA39A11D51E33A,S416963,150453,שמאל,השמאל,ימין,הימין,שמאלנים,ימנים,שמאלני,שמאלנית,L,ingroupfirst,2.333333333,3,2.5,1,1,6,5.333333333,1,68,6,1,1,4.666666667,4.5,3.5,0,4,4,1,6,6,4.666666667,0,-0.362907441,0.334690628,-0.594950259,1.438154519,0.508289955,-1.807630163,0.528842763,-1.090778523,0.427989469,1,0.506
